SMILES	Name	fsp3	hac	hba	hbd	mollogp	mw	narom	psa	qed	sascore
COc1ccc(S(=O)(=O)N2CCN(C(=O)CCC3NC(=O)NC3=O)CC2)cc1OC	ZINC09711802	0.5	30	11	2	-0.475	440.137	1	134.35	0.569	2.802
Cc1c(C)n2c(nc3c2c(=O)n(C)c(=O)n3C)n1CCNc1cc(C)cc(C)c1	ZINC09763915	0.381	29	8	1	2.032	394.212	4	78.26	0.577	2.701
COc1ccc(NC(=O)Cc2csc(NC(=O)Nc3ccccc3OC)n2)cc1Cl	ZINC09785040	0.15	30	8	3	4.639	446.082	3	101.58	0.469	2.073
CCC(C)Oc1ccc(C(=O)NC(=S)Nc2nc(-c3ccc(Br)cc3)cs2)cc1	ZINC09892126	0.19	29	5	2	5.877	489.018	3	63.25	0.417	2.644
CSCCC(NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(=O)N1CCc2[nH]c3ccccc3c2C1	ZINC09900933	0.304	33	8	2	4.166	486.113	3	108.34	0.37	2.958
O=C(Nc1ccccc1SC(F)F)C1COc2ccccc2O1	ZINC09908718	0.188	23	4	1	3.78	337.058	2	47.56	0.837	2.68
CCC(C)N(C(=O)Cn1nc(-c2cc(C)ccc2C)c2ccccc2c1=O)C1CCS(=O)(=O)C1	ZINC09952363	0.423	34	7	0	3.495	481.204	3	89.34	0.526	3.351
COc1ccccc1NC(=O)c1sc2nc3n(c(=O)c2c1C)N=C(c1ccc([N+](=O)[O-])cc1)CS3	ZINC09969254	0.13	35	10	1	4.294	507.067	4	128.72	0.232	2.764
Cc1cccc(C)c1NC(=O)C[NH+]1CCC(c2c[nH]c3ccccc32)CC1	ZINC10139654	0.348	27	4	3	3.186	362.223	3	49.33	0.646	3.22
CC(Sc1nnc(-c2cccs2)n1CC1CCCO1)C(=O)Nc1ccccc1C#N	ZINC10630110	0.333	30	7	1	4.177	439.114	3	92.83	0.534	3.163
CC(=O)c1cccc(S(=O)(=O)NCCC(=O)Nc2nc3ccc(C)cc3s2)c1	ZINC10893166	0.211	28	7	2	3.114	417.082	3	105.23	0.567	2.129
Cc1cc(C(=O)OCC(=O)NCc2ccccc2OC(F)(F)F)on1	ZINC10983541	0.267	25	7	1	2.355	358.078	2	90.66	0.798	2.291
Cc1cc(C)nc(Sc2ccc(NC(=O)COc3ccccc3C#N)cc2)n1	ZINC11286234	0.143	28	6	1	4.134	390.115	3	87.9	0.612	2.219
C#CC[NH+]1C(C)CCCC1C	ZINC01299913	0.8	11	1	1	0.465	152.144	0	4.44	0.532	5.553
CC12CCCCC1C(=O)C2(Cl)Cl	ZINC05813301	0.889	12	1	0	2.94	206.027	0	17.07	0.553	3.928
O=C(NCc1cnn(-c2ccccc2)c1)c1ccc(-n2cncn2)c([N+](=O)[O-])c1	ZINC11582080	0.053	29	10	1	2.291	389.124	4	120.77	0.4	2.344
O=C(CCCS(=O)(=O)c1ccccc1)Nc1nnc(-c2ccc(Br)s2)o1	ZINC11695476	0.188	26	7	1	3.753	454.961	3	102.16	0.564	2.432
O=C(/C=C/c1cccc(F)c1)N1CCCC(c2nc(-c3cccnc3)ncc2-c2ccccc2F)C1	ZINC11788636	0.172	36	5	0	5.903	482.192	4	58.98	0.328	3.047
COc1cccc(C(C)[NH+](C)Cc2nc(-c3cccc(OC)c3OC)oc2C)c1	ZINC11813576	0.348	29	6	1	3.452	397.213	3	58.16	0.618	3.707
Cc1cc(OC(=O)NC2(C(F)(F)F)Oc3ccc(Cl)cc3O2)c(C(C)C)cc1Cl	ZINC02689833	0.316	29	5	1	6.201	449.041	2	56.79	0.604	3.304
Cc1nc(SCC(=O)Nc2ccccc2Sc2ccccc2)[nH]c(=O)c1CCO	ZINC11905751	0.19	29	6	3	3.495	427.102	3	95.08	0.368	2.453
Cc1nn(C)c(Cl)c1C[NH+]1CCC(C2(CC(C)C)NC(=O)N(CCc3cccs3)C2=O)CC1	ZINC11983129	0.625	33	7	2	2.818	492.22	2	71.67	0.553	4.298
COc1ccc(-c2nc3cc(C)ccc3cc2CN(C(=O)C2CCCO2)C2CC2)cc1OC	ZINC11997599	0.407	33	6	0	4.897	446.221	3	60.89	0.495	2.941
CS(=O)(=O)c1ccc(-c2ccc3c(c2)CC(CNC(=O)c2cccs2)O3)cc1	ZINC12041538	0.19	28	5	1	3.552	413.076	3	72.47	0.678	2.675
CC(=O)Nc1cccc(NC(=O)Cn2c3c4ccccc4oc3c(=O)n(-c3ccc(C)cc3)c2=O)c1	ZINC12140747	0.111	36	9	2	3.804	482.159	5	115.34	0.383	2.402
O=C(CN1CCCC1=O)N1CCCC(c2cc3ccccc3cn2)C1	ZINC12188126	0.45	25	5	0	2.563	337.179	2	53.51	0.863	2.81
CC(C)c1ncc(-c2ccccn2)c(-c2ccc(CNC(=O)C3CC3C)cc2)n1	ZINC12221984	0.333	29	5	1	4.601	386.211	3	67.77	0.642	3.072
CCOC(=O)N1CCN(c2ncc(-c3ccsc3)c(-c3nccs3)n2)CC1	ZINC12251616	0.333	27	7	0	3.607	401.098	3	71.45	0.648	2.67
O=C(c1nc2sccn2c1C[NH+]1CCCC1CO)N1CCCCCCC1	ZINC12302203	0.684	26	6	2	1.342	377.201	2	62.28	0.855	4.315
CCOC(=O)c1sc(NC(=S)NC(=O)c2cc(OCC)c(OCC)c(OCC)c2)nc1C	ZINC09969938	0.429	32	9	2	3.951	481.134	2	108.01	0.372	2.455
O=C1c2ccccc2-c2nc3ccc4ccccc4c3c(-c3ccc(OCc4ccccc4F)cc3)c21	ZINC02191624	0.03	37	3	0	7.985	481.148	6	39.19	0.229	2.363
CON=C1CC(C)(C)Cc2c(-c3ccn(S(=O)(=O)c4ccccc4Cl)n3)sc(SC)c21	ZINC12367022	0.333	31	6	0	5.547	495.051	3	73.55	0.333	3.33
COc1cc(C[NH+](C)Cc2cn(C)nc2C)ccc1OCC(O)C[NH+]1CCOCC1	ZINC12385528	0.591	30	8	3	-1.393	420.274	2	74.62	0.467	4.914
CC(C)Sc1nnc(N2C(N)=C(C#N)C(c3cccs3)C3=C2CCCC3=O)s1	ZINC12401691	0.368	28	6	2	4.405	429.075	2	95.9	0.689	3.465
CCOc1cc(C[NH+]2CCCC(CCC(=O)NCc3ccccc3Cl)C2)ccc1OC	ZINC12438602	0.48	31	5	2	3.639	445.226	2	52	0.571	3.75
O=c1[nH]c2cc3c(cc2cc1CN(CCCO)C(=S)NCCc1ccccc1)OCO3	ZINC06446448	0.304	31	7	3	2.558	439.157	3	86.82	0.464	2.524
Cc1ccc2nc(-c3ccc(NC(=O)c4cc(-c5ccccc5)nn4-c4ccccc4)cc3)sc2c1	ZINC02656668	0.033	36	5	1	7.377	486.151	6	59.81	0.275	2.205
CCN(CC(=O)NC1CCS(=O)(=O)C1)C(=O)c1ccc(Cl)c(Cl)c1	ZINC12552691	0.467	24	6	1	1.759	392.036	1	83.55	0.833	2.716
C=CCn1c(-c2ccccc2)cs/c1=N/c1ccccc1C(=O)OCC	ZINC12558742	0.143	26	4	0	4.812	364.125	3	43.59	0.445	2.362
CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)NCCCCCc2nc(-c3cccs3)no2)c1	ZINC12583321	0.35	31	8	1	3.845	482.085	3	105.4	0.426	2.397
CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)C(C)Sc1nnnn1-c1ccc(C)cc1C	ZINC03277695	0.24	35	8	1	5.304	507.14	4	99	0.246	2.884
Cc1ccc(-n2c(=O)c3ccccc3nc2SCC(=O)N2CCN(C(=O)c3ccco3)CC2)cc1	ZINC03257015	0.231	35	8	0	3.364	488.152	4	88.65	0.31	2.278
CCCCCCOc1ccc(NC(=O)CC2C(=O)N(CC)C(=S)N2NC(=O)c2ccccc2)cc1	ZINC12629069	0.385	35	8	2	4.137	496.214	2	90.98	0.326	2.862
O=C(/C=C/c1ccc2c(c1)OCO2)NCc1cc(-c2ccc(Cl)cc2)on1	ZINC12636298	0.1	27	6	1	4.053	382.072	3	73.59	0.649	2.316
CCOC(=O)C(C[NH2+]C)Cc1ccc(OC)cc1	ZINC12649771	0.5	18	4	2	0.61	252.16	1	52.14	0.737	3.171
Cc1coc2c1cc1c(C)c(CCC(=O)NC(Cc3ccc(Cl)cc3)C(=O)[O-])c(=O)oc1c2C	ZINC02098714	0.269	34	7	1	3.528	480.121	4	112.58	0.395	3.363
Cc1occc1-c1nnc(SCc2nc(N)nc(N(C)C)n2)o1	ZINC12724811	0.308	23	9	2	1.764	333.101	3	119.99	0.696	2.814
CCNC(=O)/C=C/c1cn(Cc2ccccc2)nc1-c1ccccc1	ZINC12737638	0.143	25	4	1	3.748	331.168	3	46.92	0.679	2.053
C=CCn1c(SCc2csc(Nc3ccccc3)n2)nnc1C1CCS(=O)(=O)C1	ZINC12780062	0.316	29	7	1	3.859	447.086	3	89.77	0.401	3.133
O=C(CNC(=O)Cc1cccc2ccccc21)Nc1ccc(-c2csc(N3CCOCC3)n2)cc1	ZINC12788504	0.222	35	7	2	4.097	486.173	4	83.56	0.396	2.28
O=[N+]([O-])c1ccc(C(O)C(CO)Nc2ccc3nnnn3n2)cc1	ZINC12804281	0.231	24	11	3	-0.066	331.103	3	151.6	0.429	3.451
CC1CC1C(=O)NNC(=O)COc1c(I)cc(Cl)c2cccnc21	ZINC12821740	0.312	24	6	2	2.675	458.985	2	80.32	0.542	3.222
O=C(Nc1nc2c(s1)CCCCC2)c1ccc(F)cc1Cl	ZINC12828629	0.333	21	3	1	4.457	324.05	2	41.99	0.793	2.101
CC(OC(=O)c1cnn(C)c1)C(=O)NC1CCCc2ccccc21	ZINC12851418	0.389	24	6	1	2.159	327.158	2	73.22	0.876	2.929
COc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)s3)CC2)cc1[N+](=O)[O-]	ZINC12858237	0.312	28	9	0	2.465	445.017	2	110.06	0.516	2.239
CCc1ccc(C(=O)Nc2c(C(=O)N3CCOCC3)sc3nc(C)cc(C)c32)cc1	ZINC12562704	0.348	30	6	1	4.2	423.162	3	71.53	0.656	2.335
COc1ccc(NC(=O)C2C3C=CC4(CN(Cc5ccc6c(c5)OCO6)C(=O)C24)O3)cc1OC	ZINC12894100	0.36	34	9	1	2.353	464.158	2	95.56	0.657	4.772
Cc1cccc(C(C)C)c1NC(=O)CCCNC(=O)c1cccs1	ZINC12901643	0.368	24	4	2	4.329	344.156	2	58.2	0.704	2.036
Cc1ccc(S(=O)(=O)NCc2ccc(Cn3cccn3)cc2)c(Br)c1	ZINC12922529	0.167	25	5	1	3.481	419.03	3	63.99	0.65	2.14
COc1ccc(C)cc1NC(=O)CCOc1ccc(C)c(C)c1	ZINC12929361	0.316	23	4	1	4.028	313.168	2	47.56	0.844	1.735
CN(Cc1ccc(C(=O)NCC(F)(F)F)cc1)C(=O)c1ccc(F)cc1	ZINC12935509	0.222	26	4	1	3.39	368.115	2	49.41	0.807	1.931
O=C([O-])CCc1cc(-c2ccc(Cl)cc2)on1	ZINC12954834	0.167	17	4	0	1.677	250.027	2	66.16	0.835	2.578
O=C(Cn1cc(S(=O)(=O)N2CCCC2)ccc1=O)Nc1ccccc1C(F)(F)F	ZINC12977976	0.333	29	7	1	2.29	429.097	2	88.48	0.791	2.237
O=C(Nc1cccc(-c2nnco2)c1)c1ccccc1F	ZINC12986225	0	21	5	1	3.128	283.076	3	68.02	0.791	1.981
CC(SCC(=O)Nc1ccc(F)cc1)C(=O)NNC(=O)Cc1ccc(F)cc1	ZINC13006150	0.211	28	6	3	2.415	407.112	2	87.3	0.616	2.489
CC(Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1[N+](=O)[O-])C1CCCO1	ZINC12528073	0.667	27	8	1	3.139	397.167	1	101.78	0.577	3.089
CCC(C)(C)NC(=O)C(c1ccco1)N(CCc1cccc(C)c1)C(=O)Cn1nnc2ccccc21	ZINC13032431	0.357	36	8	1	4.45	487.258	4	93.26	0.341	3.082
CCOc1cc(/C=C/C(=O)/N=c2/sc3ccccc3n2C)ccc1OC(F)F	ZINC13040671	0.2	28	5	0	4.381	404.101	3	52.82	0.549	2.538
CC(NC(=O)c1cccc(C(F)(F)F)c1)c1ccncc1	ZINC06125108	0.2	21	3	1	3.591	294.098	2	41.99	0.916	2.329
CCC(c1nnnn1C(C)(C)CC)[NH+](Cc1ccc2c(c1)OCO2)Cc1cc2ccc(C)c(C)c2[nH]c1=O	ZINC13065016	0.448	38	9	2	3.742	517.293	4	99.36	0.341	4.332
Cc1ccc(C)c(S(=O)(=O)Oc2ccccc2C(=O)OCC(=O)Nc2sccc2C(N)=O)c1	ZINC13101079	0.136	33	9	3	3.027	488.071	3	141.86	0.363	2.408
O=C(NCc1cccnc1)c1cc(-c2ccc(F)cc2)no1	ZINC06783094	0.062	22	5	1	2.806	297.091	3	68.02	0.799	2
O=C(Nc1ccccc1N1CCOCC1)c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCOCC1	ZINC13135102	0.5	36	9	1	2.787	514.225	2	91.42	0.63	2.352
CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(C(=O)NC3CC3)c2)cc1	ZINC07325513	0.222	26	7	3	2.338	373.11	2	104.37	0.724	1.826
O=C1N(Cc2ccccc2Cl)c2ccccc2C1(O)c1nnc(-c2ccccc2)o1	ZINC13145979	0.087	30	6	1	4.173	417.088	4	79.46	0.518	2.862
COc1cccc(NC(=O)C(Sc2nc(C3CC3)n(-c3ccccc3)n2)c2ccccc2)c1	ZINC13165373	0.192	33	6	1	5.625	456.162	4	69.04	0.34	2.713
O=C1C(=O)N(CC[NH+]2CCOCC2)C(c2ccccc2)/C1=C(/O)c1ccc(Br)cc1	ZINC09123709	0.304	30	6	2	1.786	471.092	2	71.28	0.399	3.626
Cc1ccc2c(Cl)cc(Cl)c(OCC(=O)N3CCCCCC3)c2n1	ZINC13149143	0.444	24	4	0	4.631	366.09	2	42.43	0.759	2.223
Cc1ccc(S(=O)(=O)N2CC[NH+](Cc3nc4ccccc4n3C)CC2)cc1	ZINC02500463	0.35	27	6	1	0.971	385.17	3	59.64	0.739	3.125
CCCNC(=O)CS(=O)(=O)c1cn(CC(=O)N(C(C)C)C(C)C)c2ccccc12	ZINC04272538	0.524	29	7	1	2.587	421.204	2	88.48	0.672	2.542
Cc1nn(-c2ccccc2)c(C)c1P(=Nc1ccccc1C(=O)[O-])(N1CCOCC1)N1CCOCC1	ZINC13302944	0.385	36	9	0	2.505	508.211	3	95.25	0.472	3.399
CCc1cccc(C)c1NC(=O)c1cc(S(=O)(=O)N2CCN(c3ccccc3)CC2)ccc1Cl	ZINC09616733	0.269	34	6	1	4.974	497.154	3	69.72	0.5	2.133
COc1ccc(N2CC[NH+](C3CCCN(C(=O)CC4=CCCCC4)C3)CC2)cc1	ZINC12387832	0.625	29	5	1	2.282	398.281	1	37.22	0.775	3.841
Cc1cc(C(=O)NC(C)C)no1	ZINC13363660	0.5	12	4	1	1.121	168.09	1	55.13	0.729	2.036
Cc1ccc(NC(=O)C(C)Sc2nc(-c3ccccc3Cl)n[nH]2)cc1[N+](=O)[O-]	ZINC13371467	0.167	28	8	2	4.461	417.066	3	113.81	0.332	2.864
Cc1nn(-c2nc3c(c(=O)n(C)c(=O)n3C)n2C(C)C)c(C)c1C	ZINC12517986	0.5	24	8	0	1.126	330.18	3	79.64	0.714	2.725
O=C(NCCc1ccc(O)cc1)C(=O)Nc1c2ccccc2[nH]c1-c1ccccc1	ZINC13624687	0.083	30	6	4	3.838	399.158	4	94.22	0.372	2.163
CC(NC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1ccccc1)c1ccc(C(C)(C)C)cc1	ZINC13632042	0.269	33	5	1	5.71	484.159	3	66.48	0.457	2.596
CCC1CCCC[NH+]1CCCNS(=O)(=O)c1ccc(OC)c(Cl)c1	ZINC13648998	0.647	24	5	2	1.864	375.151	1	59.84	0.686	4.099
CCS(=O)(=O)N1CC(C(=O)NCCCOC(C)C)Oc2ccccc21	ZINC13678125	0.588	25	7	1	1.535	370.156	1	84.94	0.708	2.897
CCCc1cc(-c2nc(C)c(C(=O)NCCc3c[nH]c4ccccc34)s2)ccn1	ZINC13687688	0.261	29	5	2	4.92	404.167	4	70.67	0.44	2.384
COc1cccc(C2c3c(oc4ccc(Br)cc4c3=O)C(=O)N2CC2CCCO2)c1	ZINC02416770	0.304	30	6	0	4.288	469.052	3	68.98	0.546	3.145
Cc1ccccc1-n1c2nnc(SCC(=O)c3ccccc3)n2c2sc3c(c2c1=O)CCC3	ZINC02304175	0.2	33	6	0	4.867	472.103	5	69.26	0.258	2.554
Cc1ccc(S(=O)(=O)N(CC(=O)NCCSC(C)(C)C)c2cc(Cl)ccc2C)cc1	ZINC13894622	0.409	30	5	1	4.8	468.131	2	66.48	0.54	2.398
Cc1ccc(NC(=O)c2ccccc2N2C(=O)C3C(C2=O)C2C=CC3C3CC32)cc1C	ZINC13941172	0.346	31	5	1	4.113	412.179	2	66.48	0.586	4.399
Cc1c(Br)cnn1CCC(=O)N1N=CCC1(O)C(F)(F)F	ZINC06527567	0.545	21	6	1	1.813	368.01	1	70.72	0.89	3.668
Cc1cc(C[NH+](CC(=O)Nc2ccc(Cl)cc2Cl)C2CCCCC2)ccc1OCC(=O)[O-]	ZINC13985145	0.417	32	6	2	2.787	478.143	2	82.9	0.576	3.897
CC(=O)Nc1cccc(S(=O)(=O)Nc2ccc3c(c2)oc(=O)n3C)c1	ZINC13999994	0.125	25	8	2	1.891	361.073	3	110.41	0.742	2.173
COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)NCc2ccncc2)cc1	ZINC08707809	0.087	29	6	2	3.672	387.158	3	80.32	0.59	1.969
CCOc1c(Br)cc(C(=O)Nc2cc(OC)c(OC)cc2C)cc1OC	ZINC14109337	0.316	26	6	1	4.434	423.068	2	66.02	0.682	1.971
Cc1cc(/C=C/C(=O)N(C)Cc2ccc(Br)s2)c(C)n1C1CC1	ZINC07273950	0.389	23	3	0	4.936	392.056	2	25.24	0.633	2.63
CC(C)c1ccc(NC(=O)CCN2C(=O)NC3(CCCCC3)C2=O)cc1	ZINC14184000	0.55	26	6	2	3.393	357.205	1	78.51	0.777	2.603
CNS(=O)(=O)c1ccc(/C=C/C(=O)Nc2ccc3c(c2)CCC3)cc1	ZINC14200614	0.211	25	5	2	2.735	356.119	2	75.27	0.805	2.107
C[NH+](Cc1ccc(C(C)(C)C)cc1)Cn1nc(CC2CCS(=O)(=O)C2)oc1=S	ZINC14238725	0.6	28	6	1	2.153	424.173	2	69.54	0.722	4.313
COc1ccc2nc(NC(=O)CNC(=O)c3ccc(C)cc3)sc2c1	ZINC14245203	0.167	25	6	2	2.982	355.099	3	80.32	0.73	1.851
O=S(=O)(Nc1ccc(Cl)c(Cl)c1)c1cccc2nonc21	ZINC14255046	0	21	6	1	3.33	342.959	3	85.09	0.773	2.183
CCc1cccc(C)c1NC(=O)CN1C(=O)NC(C)(c2ccc3ccccc3c2)C1=O	ZINC14427933	0.24	31	6	2	4.116	415.19	3	78.51	0.592	2.667
CCCCn1c(CCC(=O)Nc2ccc3c(c2)CCC3)nc2cc(S(=O)(=O)N(C)C)ccc21	ZINC14665024	0.44	33	7	1	4.147	468.22	3	84.3	0.492	2.387
COc1ccccc1CNC(=O)c1ccc(Oc2ccc(F)cc2)cc1	ZINC14673864	0.095	26	4	1	4.557	351.127	3	47.56	0.677	1.643
CCNC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1	ZINC14862182	0.462	20	6	1	0.457	298.099	1	75.71	0.894	1.852
Cc1ncc(Cc2ccccc2)c(C2CCCN(C(=O)c3cc[n+]([O-])cc3)C2)n1	ZINC14885037	0.304	29	6	0	3.029	388.19	3	73.03	0.503	3.097
Cc1oc(-c2ccccc2)nc1CC(=O)NC1CCc2ccccc21	ZINC14900835	0.238	25	4	1	3.996	332.152	3	55.13	0.758	2.526
CS(=O)(=O)c1cccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)c1	ZINC15013188	0.188	25	7	3	0.71	382.066	2	123.4	0.775	1.876
Cc1cccc2nc(C(=O)NN)c(F)n21	ZINC15108092	0.111	15	5	3	0.385	208.076	2	72.42	0.413	2.749
C=CC(C)(O)CCC1(C)C2=C(C(OC(C)=O)C(OC(C)=O)C1C)C(C)(C)CCC2	ZINC15266508	0.75	29	5	1	4.73	406.272	0	72.83	0.487	4.795
Cc1ccc2c(c1)c1c3n2CCN(c2nc(-c4cccc5ccccc54)cs2)C3CCC1	ZINC15319775	0.25	32	3	0	7.124	435.177	5	21.06	0.295	3.065
C=CCOc1ccc(C2CC(=O)Nc3c2c(C)nn3-c2nncc(-c3cccc(OC)c3)n2)cc1	ZINC15670500	0.192	35	9	1	4.08	468.191	4	104.05	0.393	3.375
COc1ccc(-c2noc(CC(=O)N(C(C)C)C3CCCCC3)n2)cc1	ZINC15678458	0.55	26	6	0	3.857	357.205	2	68.46	0.76	2.344
CC(=O)c1ccc(NC(=O)C2CCCN(S(=O)(=O)c3c(C)noc3/C=C/c3ccccc3)C2)cc1	ZINC15768524	0.269	35	8	1	4.395	493.167	3	109.58	0.468	2.894
CCCNC(=O)c1ccc2c(c1)N(C)C(=O)C1CCCCN21	ZINC15784651	0.529	22	5	1	2.162	301.179	1	52.65	0.934	2.618
COc1cccc(NCC(=O)CN2c3ccc(S(=O)(=O)N4CCCCC4)cc3C(C)(C)C2=O)c1	ZINC15823162	0.44	34	8	1	3.175	485.198	2	96.02	0.608	2.558
CCOC(=O)C([NH3+])CS	ZINC00162632	0.8	9	3	3	-0.91	150.059	0	53.94	0.424	4.26
Cc1nc(C#N)c(N)o1	ZINC00335545	0.2	9	4	2	0.437	123.043	1	75.84	0.554	3.111
COc1ccccc1-c1nnc2c(C(=O)Nc3cccc4ccccc43)cccn21	ZINC15867736	0.042	30	6	1	4.81	394.143	5	68.52	0.454	2.147
CCc1ccc(C2C(=O)NC(=O)C2=O)cc1	ZINC01752444	0.25	16	4	1	0.558	217.074	1	63.24	0.456	2.711
Cn1cc(C=O)c(=O)n(C)c1=O	ZINC02144331	0.286	12	5	0	-1.104	168.053	1	61.07	0.526	2.556
CC(C)(C)OC(=O)N1CCC1C(=O)[O-]	ZINC02379466	0.778	14	5	0	-0.254	200.092	0	69.67	0.605	3.247
COc1nc(N)ns1	ZINC02506770	0.333	8	4	2	0.129	131.015	1	61.03	0.604	3.349
CC(C)(C)c1ccc(C2CC2C(=O)N/N=C/c2ccc(-c3cccc(Br)c3)o2)cc1	ZINC15938537	0.28	30	4	1	6.26	464.11	3	54.6	0.357	3.144
Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccccc3F)CC2)c(C)c1	ZINC16031429	0.35	27	5	1	3.482	390.141	2	66.48	0.85	1.932
CCOC(=O)Nc1c[nH]c2c(C)cccc2c1=O	ZINC04904684	0.231	18	5	2	2.405	246.1	2	71.19	0.854	2.249
CC1(C(=O)[O-])C=CCCC1	ZINC05211864	0.625	10	2	0	0.483	139.076	0	40.13	0.506	4.31
CC(C#N)C(=O)[O-]	ZINC06442499	0.5	7	3	0	-1.104	98.024	0	63.92	0.44	4.356
CC(=O)c1ccc(NC(=O)C(NC(=O)c2ccccc2F)C(C)C)cc1	ZINC06778718	0.25	26	5	2	3.421	356.154	2	75.27	0.763	2.214
CC(=O)C(NC(=O)CCl)C(C)C	ZINC09256670	0.75	12	3	1	0.955	191.071	0	46.17	0.683	2.679
CCC(C)c1ccccc1NC(=O)C(C)Sc1nnnn1C1CCCC1	ZINC16371965	0.579	26	6	1	4.421	373.194	2	72.7	0.696	3.013
COc1ccc(C)cc1-n1nnnc1SCC(=O)Nc1ccccc1I	ZINC03519287	0.176	26	7	1	3.315	481.007	3	81.93	0.422	2.209
CCCCCOc1ccc(-c2nc3s/c(=C4/c5ccccc5N(CCCC)C4=O)c(=O)n3n2)cc1	ZINC03649532	0.333	35	7	0	4.452	488.188	4	76.8	0.311	2.562
Cc1cccn2c1nc1c(cc(C#N)c(=O)n1-c1nnc(SCc3ccccc3)s1)c2=O	ZINC16742329	0.091	32	8	0	3.323	458.062	5	105.94	0.295	2.766
COc1ccccc1NC(=O)CSc1nc2c(sc(=S)n2-c2ccccc2)c(=O)[nH]1	ZINC16840448	0.1	30	7	2	4.244	456.038	4	89.01	0.246	2.459
COc1ccc(S(=O)(=O)Nc2cncc(C(=O)Nc3cccc(OC)c3)c2)cc1	ZINC16954562	0.1	29	8	2	3.152	413.105	3	106.62	0.608	1.955
Cc1ccc(S(=O)(=O)C(CNC(=O)C(=O)NCCC2=CCCCC2)c2cccs2)cc1	ZINC17043084	0.391	31	6	2	3.694	460.149	2	92.34	0.451	3.033
NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(-c3cccc(C(F)(F)F)c3)o2)cc1	ZINC17125663	0.15	30	6	3	3.585	438.086	3	102.4	0.599	2.183
CC(NC(=O)c1ccc(CS(C)(=O)=O)cc1)c1ccccc1	ZINC17323154	0.235	22	4	1	2.722	317.109	2	63.24	0.918	2.139
CSc1ccc(Cl)c(C(=O)N(C)CC(=O)Nc2ccc(Br)cc2C)c1	ZINC17862329	0.222	25	4	1	4.844	439.996	2	49.41	0.646	2.133
CCCCCCCCn1c(=O)c(C(=O)Nc2ccc(C)cc2Br)c(O)c2ccccc21	ZINC02290999	0.36	31	5	2	6.391	484.136	3	71.33	0.346	2.247
O=C1C2CC=CCC2C(=O)N1CCCc1nc(-c2ccncc2)no1	ZINC18149119	0.389	25	7	0	2.015	338.138	2	89.19	0.615	3.24
COc1ccc(NC(=O)CSc2cc(C)c(Br)cc2C)c(OC)c1	ZINC18185144	0.278	24	4	1	4.814	409.035	2	47.56	0.664	2.062
C/C(=N/N1C(=O)c2ccccc2NC1c1ccco1)c1ccc([N+](=O)[O-])cc1	ZINC18192560	0.1	28	8	1	4.179	376.117	3	100.98	0.402	3.165
COc1ccc(C2CC(=O)C3=C(C2)Nc2ncnn2C3c2ccncc2)cc1OC	ZINC18200859	0.273	30	8	1	3.106	403.164	3	91.16	0.707	3.55
CC(C)(C)c1cc2n(n1)C(C(F)F)CC(C1CCC[NH+](Cc3ccccn3)C1)N2	ZINC19083913	0.636	29	5	2	3.061	404.263	2	47.18	0.814	5.231
Cc1cc(C)n(-c2ccc(NC(=O)C3CCCC[NH+]3Cc3ccco3)cc2)n1	ZINC19145431	0.364	28	6	2	2.658	379.213	3	64.5	0.714	3.957
CCOc1ccc(SCC(=O)Nc2ccccc2OC)cc1	ZINC19165761	0.235	22	4	1	3.825	317.109	2	47.56	0.764	1.648
Cc1noc(-c2cn(C)nc2C2CCCCN2C(=O)Cc2ccc(C)cc2)c1C	ZINC19209653	0.435	29	6	0	4.297	392.221	3	64.16	0.637	3.117
Cc1ccc(S(=O)(=O)NCCc2nc3cc(Cl)ccc3[nH]2)s1	ZINC19217296	0.214	22	5	2	3.107	355.022	3	74.85	0.729	2.371
COc1cccc(C[NH+]2CCCC3(CCN(Cc4[nH+]c[nH]c4C)C3)C2)c1OC	ZINC19228411	0.591	28	6	3	1.225	386.268	2	56.07	0.795	5.402
CCN(Cc1cccc(F)c1)C(=O)CSc1nc(C)cc(N)n1	ZINC07094323	0.312	23	5	2	2.647	334.126	2	72.11	0.647	2.274
O=C(CCc1ccncc1)N1CCCC(c2nc(-c3cccs3)cc(C(F)(F)F)n2)C1	ZINC19344286	0.364	31	5	0	4.958	446.139	3	58.98	0.533	3.071
CCCC(=O)N1CCCC(C(=O)c2cnn(-c3ccc(F)cc3)c2N)C1	ZINC19501256	0.421	26	6	2	2.815	358.181	2	81.22	0.828	2.752
